ambient_temperature,Re,Rct,SOH
24.437,0.5372973945945946,0.13189198918918918,74.49979453033274
24.437,0.5680000985714285,0.13942866999999998,70.47278066459006
24.437,0.5306667613333333,0.13066676133333335,75.2141863447549
24.437,0.5605634830985915,0.1380282718309859,71.20276169475672
24.375,0.6295082967213114,0.1377050180327868,70.8256611223986
24.375,0.5383784743243243,0.13297306891891894,73.92517980958134
24.437,0.6406667699999999,0.14066676999999994,69.35018125304262
24.437,0.6200000967741935,0.13612912903225802,71.6618555782773
24.437,0.5685715314285714,0.14000010285714287,70.19990657567178
24.437,0.5452055808219177,0.13424667671232873,73.2084725832408
24.437,0.5858824529411764,0.14470598235294113,67.93124827571773
24.437,0.5685715285714286,0.14000010000000002,70.19990793453739
24.375,0.6301640344262294,0.13836075573770487,70.50601840262124
24.437,0.5611268605633802,0.13859164929577467,70.92821306054427
24.437,0.6508475610169491,0.14237298474576265,68.50350829871338
24.437,0.5691429571428571,0.1405715285714286,69.92922481819235
24.437,0.6012500953125,0.13250009531249995,73.6412936623364
24.5,0.610793746031746,0.1346032698412698,72.4906492626552
24.5,0.56857153,0.14000010142857144,70.19990725510459
24.5,0.6406667716666666,0.14066677166666666,69.35018047072008
24.5,0.6006250953125,0.13187509531249994,73.97352750438951
24.562,0.6515255237288134,0.1430509474576271,68.19434720667677
24.562,0.577391404347826,0.14260879565217388,68.93023655658354
24.5,0.641333435,0.14133343499999995,69.03871280844037
24.5,0.5616902394366197,0.1391550281690141,70.65585704917275
